,Leverage,Warning_Leverage,In_Domain
386,0.00014232875128867312,0.0008785875658940674,True
387,0.00022793598063779045,0.0008785875658940674,True
388,7.674567185188017e-05,0.0008785875658940674,True
389,9.467828306441921e-05,0.0008785875658940674,True
390,0.0005076241473503525,0.0008785875658940674,True
391,0.0002151683149830773,0.0008785875658940674,True
392,0.0011605180901106424,0.0008785875658940674,False
393,0.00012490243611534892,0.0008785875658940674,True
394,0.00017230898258966198,0.0008785875658940674,True
395,0.0003039101790726965,0.0008785875658940674,True
396,0.00035645790111634763,0.0008785875658940674,True
397,0.0001699225007822197,0.0008785875658940674,True
398,0.00019337827473383935,0.0008785875658940674,True
399,0.0001549904285976356,0.0008785875658940674,True
400,0.0007769657773433628,0.0008785875658940674,True
401,0.0012154069687808214,0.0008785875658940674,False
402,0.00020948668602088067,0.0008785875658940674,True
403,9.765975834515555e-05,0.0008785875658940674,True
404,0.00019194415852854233,0.0008785875658940674,True
405,0.001420555572640155,0.0008785875658940674,False
406,0.00035394121826457767,0.0008785875658940674,True
407,9.697894432784279e-05,0.0008785875658940674,True
408,0.00023554353173762575,0.0008785875658940674,True
409,6.97823274432316e-05,0.0008785875658940674,True
410,0.00020504518954437022,0.0008785875658940674,True
411,0.0001524265083885942,0.0008785875658940674,True
412,8.112200566005138e-05,0.0008785875658940674,True
413,6.431206578790345e-05,0.0008785875658940674,True
414,0.00011970436251032661,0.0008785875658940674,True
415,6.331944444031258e-05,0.0008785875658940674,True
416,0.0003545815339189761,0.0008785875658940674,True
417,0.00013968466005376428,0.0008785875658940674,True
418,7.911631687351642e-05,0.0008785875658940674,True
419,0.0001192585878332536,0.0008785875658940674,True
420,0.00011644344460213302,0.0008785875658940674,True
421,0.00024833109275312356,0.0008785875658940674,True
422,0.00019546866859009094,0.0008785875658940674,True
423,0.00030756773726798735,0.0008785875658940674,True
424,0.00028096778812034917,0.0008785875658940674,True
425,0.00030065404062717813,0.0008785875658940674,True
426,0.0009211692703380507,0.0008785875658940674,False
427,0.00026447913920218713,0.0008785875658940674,True
428,0.00023412588088212252,0.0008785875658940674,True
429,0.000662013584404339,0.0008785875658940674,True
430,0.00018722757059303426,0.0008785875658940674,True
431,9.750120159625701e-05,0.0008785875658940674,True
432,0.00012120988416634173,0.0008785875658940674,True
433,0.00014852605473618068,0.0008785875658940674,True
434,0.0005072770367708676,0.0008785875658940674,True
435,0.00030613132931443636,0.0008785875658940674,True
436,0.0005270215396969869,0.0008785875658940674,True
437,0.0008695926866005628,0.0008785875658940674,True
438,0.00016825394550727007,0.0008785875658940674,True
439,0.0002679602029750306,0.0008785875658940674,True
440,9.808483316223261e-05,0.0008785875658940674,True
441,0.00017022967624217555,0.0008785875658940674,True
442,0.000204133881574974,0.0008785875658940674,True
443,0.00017525681536738547,0.0008785875658940674,True
444,0.00012290962554059828,0.0008785875658940674,True
445,0.0004959358205358483,0.0008785875658940674,True
446,0.0001044844414096372,0.0008785875658940674,True
447,0.0001663188557675753,0.0008785875658940674,True
448,0.0001733454159941075,0.0008785875658940674,True
449,5.870846952556505e-05,0.0008785875658940674,True
450,0.0001513169813792337,0.0008785875658940674,True
451,0.00016957561002353032,0.0008785875658940674,True
452,7.147105724625832e-05,0.0008785875658940674,True
453,0.0005698248644601131,0.0008785875658940674,True
454,0.0001595327216299014,0.0008785875658940674,True
455,6.674641256949276e-05,0.0008785875658940674,True
456,9.779668761642082e-05,0.0008785875658940674,True
457,0.0002267413012912364,0.0008785875658940674,True
458,0.00028476481410833,0.0008785875658940674,True
459,7.442009108879164e-05,0.0008785875658940674,True
460,0.00039113427708909647,0.0008785875658940674,True
461,0.000310738491418985,0.0008785875658940674,True
462,0.00016328981910081615,0.0008785875658940674,True
463,0.00025281314935497794,0.0008785875658940674,True
464,5.289129222178085e-05,0.0008785875658940674,True
465,9.237673192900175e-05,0.0008785875658940674,True
466,7.701346738708619e-05,0.0008785875658940674,True
467,0.0011606150265557735,0.0008785875658940674,False
468,0.00013828656044518993,0.0008785875658940674,True
469,8.338346567905831e-05,0.0008785875658940674,True
470,0.0001825130009417496,0.0008785875658940674,True
471,0.0002219826341173161,0.0008785875658940674,True
472,0.0002569590657125122,0.0008785875658940674,True
473,8.02374201526002e-05,0.0008785875658940674,True
474,7.097022384307699e-05,0.0008785875658940674,True
475,0.00022830430833575968,0.0008785875658940674,True
476,0.00015858555017824342,0.0008785875658940674,True
477,0.0002763386623701587,0.0008785875658940674,True
478,0.0004606403387899287,0.0008785875658940674,True
479,0.00016148816502241996,0.0008785875658940674,True
480,8.561904016803187e-05,0.0008785875658940674,True
481,7.297205231362016e-05,0.0008785875658940674,True
482,0.00027358663816017204,0.0008785875658940674,True
483,7.492777153782836e-05,0.0008785875658940674,True
484,0.0001543321919515014,0.0008785875658940674,True
485,0.000119331778140083,0.0008785875658940674,True
486,0.00027401749283880697,0.0008785875658940674,True
487,0.00015890167193764035,0.0008785875658940674,True
488,0.0002487698738362213,0.0008785875658940674,True
489,0.00012800815852277985,0.0008785875658940674,True
490,0.00013608740755001735,0.0008785875658940674,True
491,0.00019117665655602573,0.0008785875658940674,True
492,0.00031235948221279336,0.0008785875658940674,True
493,0.00023403540485164207,0.0008785875658940674,True
494,0.001707805317383423,0.0008785875658940674,False
495,0.0002786414770788374,0.0008785875658940674,True
496,0.00018295043494263538,0.0008785875658940674,True
497,0.0004157856687930014,0.0008785875658940674,True
498,0.0004665158143126508,0.0008785875658940674,True
499,0.00029888881728113993,0.0008785875658940674,True
